time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,-1.37577955348,-2.51985544695,24.283840694,6.1996046737,0.080856472373,0.0,-1.29330068711,-1.81254109364,6.09881252648,-0.0730253974078,0.0431643101023,0.0,467.2524712055007,467.157268929201,467.0486750383852,466.1887273341073
3.960000000000003,-1.45507248427,-2.63040244193,24.6525123466,6.1953630567,0.0834415590751,0.0,-1.3500196188,-1.87275267007,6.18958621073,-0.0663983853647,0.0429252844408,0.0,471.1974246050839,471.1798522275626,472.2781560683682,472.78561129919683
4.020000000000002,-1.53727334492,-2.74407123294,25.0201030553,6.19096354183,0.0858426437279,0.0,-1.39024386783,-1.91655871546,6.06400310938,-0.0931181503792,0.0334585073739,0.0,403.0833430802454,402.2276729647694,405.20464196027893,402.78963401693267
4.080000000000001,-1.62235198727,-2.86089898747,25.3851015031,6.18563113409,0.0874582715419,0.0,-1.44587056956,-1.97818692705,6.10222819978,-0.0815120184397,0.00879909937145,0.0,457.6290103448152,455.6616309357294,455.06019956128927,455.98207207890425
4.14,-1.71098808916,-2.98173938038,25.754549743,6.18072592316,0.0881474486705,0.0,-1.5086839479,-2.05027702405,6.21193511638,-0.0822406280981,0.0163815408139,0.0,478.33833923044506,478.91540121867763,478.4138723835093,478.3534883926141
4.199999999999998,-1.80319550843,-3.10675768393,26.1281286383,6.17642593134,0.0891418195137,0.0,-1.56498112498,-2.11740685846,6.24036918263,-0.0561853598898,0.0169527223583,0.0,455.3121565634638,455.3577670252144,454.4650903674244,456.54509164570396
4.259999999999997,-1.8984794977,-3.23549562106,26.4998124385,6.17348593708,0.0898960592184,0.0,-1.61127579453,-2.17415950688,6.14947445116,-0.0375327353291,0.00192467490924,0.0,417.81577037667284,416.5030612414631,416.6552032039219,418.2814260583372
4.319999999999996,-1.99708043125,-3.36832698065,26.8718379467,6.17084626361,0.0900330142705,0.0,-1.67539647107,-2.25375416593,6.25067205259,-0.0618348259524,0.00298901904185,0.0,477.36794125563466,477.4491208206003,478.33537169673696,476.4796032061181
4.379999999999995,-2.09929631707,-3.50570029271,27.247285556,6.16734947047,0.0903879732381,0.0,-1.73183028797,-2.32568391831,6.26401764094,-0.0519818175885,0.0112073204012,0.0,451.66864822606516,452.3310269804937,451.6874577014077,452.4792256352902
4.439999999999993,-2.20474206917,-3.64724080142,27.6216782577,6.16428248248,0.0909972973028,0.0,-1.78311837137,-2.3926326876,6.21586686638,-0.0494402102428,0.00796388977417,0.0,433.6772681811145,433.40455894720156,431.9378903691541,432.1504844766952
4.499999999999992,-2.31334091215,-3.79293475552,27.9938437461,6.16113238116,0.0914277524706,0.0,-1.83690971672,-2.46412623722,6.18964652529,-0.0594585213115,0.00554622025252,0.0,439.30077158428503,439.10009239184916,440.5380530463228,439.7068253741877
4.559999999999991,-2.42521467457,-3.94302718889,28.3648097615,6.15702478637,0.09178858167,0.0,-1.89226802606,-2.53929924713,6.17579479521,-0.100449950864,0.00693303074273,0.0,443.68468849148553,443.798458666658,445.2699653086584,441.89866179577155
4.6199999999999894,-2.5407153876,-4.09811874448,28.7380855052,6.15118877455,0.0927542582829,0.0,-1.95779335771,-2.63095456049,6.26595850748,-0.0915633476272,0.0299879028006,0.0,474.5862232639678,476.3528110961151,476.3706608462705,477.04242868296456
4.679999999999988,-2.65989447239,-4.25843045866,29.1137484209,6.1458932683,0.0948015093157,0.0,-2.01502310904,-2.71324751153,6.25594166044,-0.0823588915379,0.0413158412708,0.0,446.23638205645216,447.1608312339926,446.49577428917024,447.2397986613543
4.739999999999987,-2.78228289974,-4.42339137368,29.4860240306,6.14134481389,0.0974209055942,0.0,-2.06484087538,-2.785886797,6.15359608904,-0.0651730100386,0.0479680480308,0.0,415.99964823331743,416.58310206687315,416.45450608710377,417.95037354495065
4.799999999999986,-2.90814860207,-4.59342471086,29.8566178231,6.13747362622,0.100103784435,0.0,-2.1309268027,-2.88223659551,6.19899843319,-0.0632449557938,0.0372532505295,0.0,464.4571078810998,463.6168423464429,463.6028576771707,463.7514981192765
4.859999999999984,-3.03756225904,-4.76863936177,30.2252917942,6.13364501805,0.102230833432,0.0,-2.18309327532,-2.95863998157,6.09052444736,-0.0649645915056,0.031578434934,0.0,415.0881204386572,414.5903196109892,415.26166730910955,415.1074662222365
4.919999999999983,-3.17045913643,-4.9489651712,30.5904905795,6.12952446975,0.104280763322,0.0,-2.24699017479,-3.05259470074,6.08254566622,-0.0773780352993,0.0388927807331,0.0,447.31714039873464,447.91299247449854,447.81519598534567,446.8004565074065
4.979999999999982,-3.30733418607,-5.13516001706,30.9561396466,6.12518788942,0.106754621684,0.0,-2.31572601838,-3.15430462101,6.10531626361,-0.0636487736769,0.0455381538909,0.0,457.4111028345226,457.9409782678795,457.1398418112843,458.2288537491253
5.0399999999999805,-3.44854223508,-5.32777373284,31.3245610472,6.12156333371,0.109521236595,0.0,-2.39144276027,-3.26647421611,6.17467118858,-0.0546132391538,0.0472302269405,0.0,473.2820444859711,473.4133965005106,472.1241248911743,472.8185330610696
